Country,Category,Year,value
Hungary,Miscellaneous goods and services,1997,4.288000000000001
Iceland,Food and non-alcoholic beverages,1997,20.66020660206602
Iceland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,3.959039590395904
Iceland,Clothing and footwear,1997,7.202072020720207
Iceland,"Housing, Water, Electricity, Gas and Other Fuels",1997,10.13310133101331
Iceland,"Furnishings, household equipment and routine household maintenance",1997,7.517075170751708
Iceland,Health,1997,0.9370093700937009
Iceland,Transport,1997,18.929189291892918
Iceland,Communication,1997,1.5910159101591017
Iceland,Recreation and culture,1997,14.374143741437415
Iceland,Education,1997,0.1900019000190002
Iceland,Restaurants and hotels,1997,6.5810658106581075
Iceland,Miscellaneous goods and services,1997,7.9260792607926085
Ireland,Food and non-alcoholic beverages,1997,20.79
Ireland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,8.606
Ireland,Clothing and footwear,1997,7.501
Ireland,"Housing, Water, Electricity, Gas and Other Fuels",1997,8.001000000000001
Ireland,"Furnishings, household equipment and routine household maintenance",1997,5.506
Ireland,Health,1997,0.647
Ireland,Transport,1997,12.690000000000001
Ireland,Communication,1997,2.2539999999999996
Ireland,Recreation and culture,1997,12.277
Ireland,Education,1997,0.666
Ireland,Restaurants and hotels,1997,16.983
Ireland,Miscellaneous goods and services,1997,4.079
Italy,Food and non-alcoholic beverages,1997,19.582
Italy,"Alcoholic Beverages, Tobacco, and Narcotics",1997,3.012
Italy,Clothing and footwear,1997,11.816
Italy,"Housing, Water, Electricity, Gas and Other Fuels",1997,10.011000000000001
Italy,"Furnishings, household equipment and routine household maintenance",1997,10.014000000000001
Italy,Health,1997,1.6050000000000002
Italy,Transport,1997,12.673000000000002
Italy,Communication,1997,1.7500000000000002
Italy,Recreation and culture,1997,8.565000000000001
Italy,Education,1997,0.8630000000000001
Italy,Restaurants and hotels,1997,11.701
Italy,Miscellaneous goods and services,1997,8.408
Latvia,Food and non-alcoholic beverages,1997,41.807
Latvia,"Alcoholic Beverages, Tobacco, and Narcotics",1997,5.6960000000000015
Latvia,Clothing and footwear,1997,6.492000000000001
Latvia,"Housing, Water, Electricity, Gas and Other Fuels",1997,17.19
Latvia,"Furnishings, household equipment and routine household maintenance",1997,2.958
Latvia,Health,1997,4.612
Latvia,Transport,1997,6.847
Latvia,Communication,1997,1.9350000000000003
Latvia,Recreation and culture,1997,4.519
Latvia,Education,1997,0.9770000000000001
Latvia,Restaurants and hotels,1997,3.5380000000000007
Latvia,Miscellaneous goods and services,1997,3.4290000000000003
Lithuania,Food and non-alcoholic beverages,1997,46.576
Lithuania,"Alcoholic Beverages, Tobacco, and Narcotics",1997,5.510000000000001
Lithuania,Clothing and footwear,1997,9.237
Lithuania,"Housing, Water, Electricity, Gas and Other Fuels",1997,18.362000000000002
Lithuania,"Furnishings, household equipment and routine household maintenance",1997,2.472
Lithuania,Health,1997,1.709
Lithuania,Transport,1997,5.428999999999999
Lithuania,Communication,1997,1.058
Lithuania,Recreation and culture,1997,2.388
Lithuania,Education,1997,0.628
Lithuania,Restaurants and hotels,1997,3.7149999999999994
Lithuania,Miscellaneous goods and services,1997,2.916
Luxembourg,Food and non-alcoholic beverages,1997,16.088321766435328
Luxembourg,"Alcoholic Beverages, Tobacco, and Narcotics",1997,2.9040580811616232
Luxembourg,Clothing and footwear,1997,11.695233904678094
Luxembourg,"Housing, Water, Electricity, Gas and Other Fuels",1997,13.46826936538731
Luxembourg,"Furnishings, household equipment and routine household maintenance",1997,11.982239644792896
Luxembourg,Health,1997,0.2800056001120022
Luxembourg,Transport,1997,16.106322126442528
Luxembourg,Communication,1997,1.7320346406928138
Luxembourg,Recreation and culture,1997,13.71927438548771
Luxembourg,Education,1997,0.3380067601352027
Luxembourg,Restaurants and hotels,1997,6.36612732254645
Luxembourg,Miscellaneous goods and services,1997,5.320106402128043
Malta,Food and non-alcoholic beverages,1997,18.62462750744985
Malta,"Alcoholic Beverages, Tobacco, and Narcotics",1997,4.816903661926761
Malta,Clothing and footwear,1997,7.4688506229875395
Malta,"Housing, Water, Electricity, Gas and Other Fuels",1997,7.38185236295274
Malta,"Furnishings, household equipment and routine household maintenance",1997,11.034779304413911
Malta,Health,1997,3.025939481210376
Malta,Transport,1997,13.73072538549229
Malta,Communication,1997,0.9609807803843924
Malta,Recreation and culture,1997,6.32087358252835
Malta,Education,1997,1.0969780604387913
Malta,Restaurants and hotels,1997,19.476610467790646
Malta,Miscellaneous goods and services,1997,6.060878782424352
Netherlands,Food and non-alcoholic beverages,1997,16.434
Netherlands,"Alcoholic Beverages, Tobacco, and Narcotics",1997,5.0360000000000005
Netherlands,Clothing and footwear,1997,7.796
Netherlands,"Housing, Water, Electricity, Gas and Other Fuels",1997,19.243000000000002
Netherlands,"Furnishings, household equipment and routine household maintenance",1997,10.020000000000001
Netherlands,Health,1997,0.6860000000000002
Netherlands,Transport,1997,14.248
Netherlands,Communication,1997,2.4670000000000005
Netherlands,Recreation and culture,1997,13.653
Netherlands,Education,1997,0.48000000000000004
Netherlands,Restaurants and hotels,1997,5.207000000000001
Netherlands,Miscellaneous goods and services,1997,4.73
Norway,Food and non-alcoholic beverages,1997,17.149000000000004
Norway,"Alcoholic Beverages, Tobacco, and Narcotics",1997,3.5479999999999996
Norway,Clothing and footwear,1997,7.0180000000000025
Norway,"Housing, Water, Electricity, Gas and Other Fuels",1997,18.873
Norway,"Furnishings, household equipment and routine household maintenance",1997,8.493000000000002
Norway,Health,1997,0.7240000000000001
Norway,Transport,1997,19.876
Norway,Communication,1997,2.0740000000000003
Norway,Recreation and culture,1997,14.003000000000002
Norway,Education,1997,0.18400000000000002
Norway,Restaurants and hotels,1997,4.5680000000000005
Norway,Miscellaneous goods and services,1997,3.49
Poland,Food and non-alcoholic beverages,1997,34.73165268347317
Poland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,6.556934430655693
Poland,Clothing and footwear,1997,7.473925260747392
Poland,"Housing, Water, Electricity, Gas and Other Fuels",1997,17.991820081799183
Poland,"Furnishings, household equipment and routine household maintenance",1997,4.703952960470396
Poland,Health,1997,3.7449625503744968
Poland,Transport,1997,8.525914740852594
Poland,Communication,1997,1.4679853201467985
Poland,Recreation and culture,1997,5.7989420105798954
Poland,Education,1997,1.002989970100299
Poland,Restaurants and hotels,1997,2.542974570254298
Poland,Miscellaneous goods and services,1997,5.457945420545795
Portugal,Food and non-alcoholic beverages,1997,29.241000000000007
Portugal,"Alcoholic Beverages, Tobacco, and Narcotics",1997,4.577000000000001
Portugal,Clothing and footwear,1997,10.367
Portugal,"Housing, Water, Electricity, Gas and Other Fuels",1997,7.326000000000002
Portugal,"Furnishings, household equipment and routine household maintenance",1997,7.8900000000000015
Portugal,Health,1997,0.5680000000000001
Portugal,Transport,1997,17.944000000000003
Portugal,Communication,1997,1.1910000000000003
Portugal,Recreation and culture,1997,3.896000000000001
Portugal,Education,1997,0.082
Portugal,Restaurants and hotels,1997,12.179000000000002
Portugal,Miscellaneous goods and services,1997,4.739000000000001
Romania,Food and non-alcoholic beverages,1997,44.751
Romania,"Alcoholic Beverages, Tobacco, and Narcotics",1997,5.639
Romania,Clothing and footwear,1997,13.181000000000001
Romania,"Housing, Water, Electricity, Gas and Other Fuels",1997,10.678
Romania,"Furnishings, household equipment and routine household maintenance",1997,6.114
Romania,Health,1997,2.145
Romania,Transport,1997,8.123999999999999
Romania,Communication,1997,0.882
Romania,Recreation and culture,1997,3.5679999999999996
Romania,Education,1997,0.156
Romania,Restaurants and hotels,1997,2.0079999999999996
Romania,Miscellaneous goods and services,1997,2.754
Slovak Republic,Food and non-alcoholic beverages,1997,30.072000000000003
Slovak Republic,"Alcoholic Beverages, Tobacco, and Narcotics",1997,4.559
Slovak Republic,Clothing and footwear,1997,11.652000000000001
Slovak Republic,"Housing, Water, Electricity, Gas and Other Fuels",1997,13.782
Slovak Republic,"Furnishings, household equipment and routine household maintenance",1997,6.104
Slovak Republic,Health,1997,1.3670000000000002
Slovak Republic,Transport,1997,10.444
Slovak Republic,Communication,1997,1.227
Slovak Republic,Recreation and culture,1997,9.174
Slovak Republic,Education,1997,1.3140000000000003
Slovak Republic,Restaurants and hotels,1997,5.15
Slovak Republic,Miscellaneous goods and services,1997,5.155
Slovenia,Food and non-alcoholic beverages,1997,27.27
Slovenia,"Alcoholic Beverages, Tobacco, and Narcotics",1997,3.18
Slovenia,Clothing and footwear,1997,9.24
Slovenia,"Housing, Water, Electricity, Gas and Other Fuels",1997,12.3
Slovenia,"Furnishings, household equipment and routine household maintenance",1997,7.91
Slovenia,Health,1997,0.6400000000000001
Slovenia,Transport,1997,15.57
Slovenia,Communication,1997,1.3300000000000003
Slovenia,Recreation and culture,1997,6.65
Slovenia,Education,1997,1.0300000000000002
Slovenia,Restaurants and hotels,1997,7.120000000000001
Slovenia,Miscellaneous goods and services,1997,7.76
Spain,Food and non-alcoholic beverages,1997,27.355914914043982
Spain,"Alcoholic Beverages, Tobacco, and Narcotics",1997,3.3022311561809325
Spain,Clothing and footwear,1997,11.446801276089325
Spain,"Housing, Water, Electricity, Gas and Other Fuels",1997,11.283789865290569
Spain,"Furnishings, household equipment and routine household maintenance",1997,6.4554518816317135
Spain,Health,1997,0.7240506835478483
Spain,Transport,1997,14.607022491574408
Spain,Communication,1997,1.566109627673937
Spain,Recreation and culture,1997,6.923484643925075
Spain,Education,1997,0.1260088206174432
Spain,Restaurants and hotels,1997,11.757823047613332
Spain,Miscellaneous goods and services,1997,4.451311591811426
Sweden,Food and non-alcoholic beverages,1997,17.604
Sweden,"Alcoholic Beverages, Tobacco, and Narcotics",1997,5.859
Sweden,Clothing and footwear,1997,7.236
Sweden,"Housing, Water, Electricity, Gas and Other Fuels",1997,21.47
Sweden,"Furnishings, household equipment and routine household maintenance",1997,6.034
Sweden,Health,1997,0.7199999999999999
Sweden,Transport,1997,17.828999999999997
Sweden,Communication,1997,3.1589999999999994
Sweden,Recreation and culture,1997,10.828
Sweden,Education,1997,0.16999999999999996
Sweden,Restaurants and hotels,1997,5.385999999999999
Sweden,Miscellaneous goods and services,1997,3.704999999999999
Switzerland,Food and non-alcoholic beverages,1997,
Switzerland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,
Switzerland,Clothing and footwear,1997,
Switzerland,"Housing, Water, Electricity, Gas and Other Fuels",1997,
Switzerland,"Furnishings, household equipment and routine household maintenance",1997,
Switzerland,Health,1997,
Switzerland,Transport,1997,
Switzerland,Communication,1997,
Switzerland,Recreation and culture,1997,
Switzerland,Education,1997,
Switzerland,Restaurants and hotels,1997,
Switzerland,Miscellaneous goods and services,1997,
Turkey,Food and non-alcoholic beverages,1997,30.860000000000003
Turkey,"Alcoholic Beverages, Tobacco, and Narcotics",1997,2.3510000000000004
Turkey,Clothing and footwear,1997,12.684999999999999
Turkey,"Housing, Water, Electricity, Gas and Other Fuels",1997,16.655
Turkey,"Furnishings, household equipment and routine household maintenance",1997,9.225
Turkey,Health,1997,3.109
Turkey,Transport,1997,11.518
Turkey,Communication,1997,2.0989999999999998
Turkey,Recreation and culture,1997,3.546
Turkey,Education,1997,1.6030000000000002
Turkey,Restaurants and hotels,1997,3.614
Turkey,Miscellaneous goods and services,1997,2.7350000000000003
United Kingdom,Food and non-alcoholic beverages,1997,15.2
United Kingdom,"Alcoholic Beverages, Tobacco, and Narcotics",1997,7.1
United Kingdom,Clothing and footwear,1997,6.800000000000001
United Kingdom,"Housing, Water, Electricity, Gas and Other Fuels",1997,13.3
United Kingdom,"Furnishings, household equipment and routine household maintenance",1997,9.1
United Kingdom,Health,1997,0.7000000000000001
United Kingdom,Transport,1997,15.5
United Kingdom,Communication,1997,2.1
United Kingdom,Recreation and culture,1997,13.0
United Kingdom,Education,1997,1.0999999999999999
United Kingdom,Restaurants and hotels,1997,11.200000000000001
United Kingdom,Miscellaneous goods and services,1997,4.9
Austria,Food and non-alcoholic beverages,1998,14.376000000000003
Austria,"Alcoholic Beverages, Tobacco, and Narcotics",1998,3.919000000000001
Austria,Clothing and footwear,1998,8.132000000000001
Austria,"Housing, Water, Electricity, Gas and Other Fuels",1998,14.092000000000002
Austria,"Furnishings, household equipment and routine household maintenance",1998,9.696000000000002
Austria,Health,1998,0.39500000000000013
Austria,Transport,1998,14.709000000000003
Austria,Communication,1998,2.1810000000000005
Austria,Recreation and culture,1998,11.262000000000002
Austria,Education,1998,0.24300000000000008
Austria,Restaurants and hotels,1998,15.993000000000004
Austria,Miscellaneous goods and services,1998,5.002000000000002
Belgium,Food and non-alcoholic beverages,1998,20.64979350206498
Belgium,"Alcoholic Beverages, Tobacco, and Narcotics",1998,3.867961320386796
Belgium,Clothing and footwear,1998,8.67391326086739
Belgium,"Housing, Water, Electricity, Gas and Other Fuels",1998,15.610843891561085
Belgium,"Furnishings, household equipment and routine household maintenance",1998,9.069909300906993
Belgium,Health,1998,0.8659913400865992
Belgium,Transport,1998,13.514864851351488
Belgium,Communication,1998,2.447975520244798
Belgium,Recreation and culture,1998,12.336876631233688
Belgium,Education,1998,0.0
Belgium,Restaurants and hotels,1998,7.072929270707292
Belgium,Miscellaneous goods and services,1998,5.888941110588894
Bulgaria,Food and non-alcoholic beverages,1998,51.446000000000005
Bulgaria,"Alcoholic Beverages, Tobacco, and Narcotics",1998,3.346999999999999
Bulgaria,Clothing and footwear,1998,8.334
Bulgaria,"Housing, Water, Electricity, Gas and Other Fuels",1998,13.538999999999998
Bulgaria,"Furnishings, household equipment and routine household maintenance",1998,3.5449999999999995
Bulgaria,Health,1998,3.1679999999999993
Bulgaria,Transport,1998,6.557999999999999
Bulgaria,Communication,1998,1.5169999999999997
Bulgaria,Recreation and culture,1998,2.339
Bulgaria,Education,1998,0.6389999999999999
Bulgaria,Restaurants and hotels,1998,2.8969999999999994
Bulgaria,Miscellaneous goods and services,1998,2.671
Croatia,Food and non-alcoholic beverages,1998,29.217000000000006
Croatia,"Alcoholic Beverages, Tobacco, and Narcotics",1998,5.93
Croatia,Clothing and footwear,1998,7.281
Croatia,"Housing, Water, Electricity, Gas and Other Fuels",1998,11.734
Croatia,"Furnishings, household equipment and routine household maintenance",1998,6.908
Croatia,Health,1998,2.9749999999999996
Croatia,Transport,1998,12.201
Croatia,Communication,1998,1.9620000000000002
Croatia,Recreation and culture,1998,7.726000000000001
Croatia,Education,1998,1.005
Croatia,Restaurants and hotels,1998,6.8709999999999996
Croatia,Miscellaneous goods and services,1998,6.1899999999999995
