currency;country;Year;Month;OBS_VALUE
EUR;Iceland;2017;1;
EUR;Iceland;2017;7;
EUR;Iceland;2018;1;
EUR;Iceland;2018;7;
EUR;Iceland;2019;1;
EUR;Iceland;2019;7;
EUR;Iceland;2020;1;
EUR;Iceland;2020;7;
EUR;Iceland;2021;1;
EUR;Iceland;2021;7;
EUR;Italy;1999;1;
EUR;Italy;1999;7;
EUR;Italy;2000;1;
EUR;Italy;2000;7;
EUR;Italy;2001;1;
EUR;Italy;2001;7;
EUR;Italy;2002;1;
EUR;Italy;2002;7;
EUR;Italy;2003;1;
EUR;Italy;2003;7;
EUR;Italy;2004;1;
EUR;Italy;2004;7;
EUR;Italy;2005;1;
EUR;Italy;2005;7;
EUR;Italy;2006;1;
EUR;Italy;2006;7;
EUR;Italy;2007;1;
EUR;Italy;2007;7;
EUR;Italy;2008;1;
EUR;Italy;2008;7;
EUR;Italy;2009;1;
EUR;Italy;2009;7;
EUR;Italy;2010;1;
EUR;Italy;2010;7;
EUR;Italy;2011;1;
EUR;Italy;2011;7;
EUR;Italy;2012;1;
EUR;Italy;2012;7;
EUR;Italy;2013;1;
EUR;Italy;2013;7;
EUR;Italy;2014;1;
EUR;Italy;2014;7;
EUR;Italy;2015;1;
EUR;Italy;2015;7;
EUR;Italy;2016;1;
EUR;Italy;2016;7;
EUR;Italy;2017;1;
EUR;Italy;2017;7;
EUR;Italy;2018;1;
EUR;Italy;2018;7;
EUR;Italy;2019;1;
EUR;Italy;2019;7;
EUR;Italy;2020;1;
EUR;Italy;2020;7;
EUR;Italy;2021;1;
EUR;Italy;2021;7;
EUR;Lithuania;1999;1;92.14
EUR;Lithuania;1999;7;104.05
EUR;Lithuania;2000;1;107.05
EUR;Lithuania;2000;7;112.61
EUR;Lithuania;2001;1;115.50
EUR;Lithuania;2001;7;126.75
EUR;Lithuania;2002;1;122.06
EUR;Lithuania;2002;7;124.55
EUR;Lithuania;2003;1;124.55
EUR;Lithuania;2003;7;124.54
EUR;Lithuania;2004;1;130.34
EUR;Lithuania;2004;7;144.81
EUR;Lithuania;2005;1;144.81
EUR;Lithuania;2005;7;159.29
EUR;Lithuania;2006;1;159.29
EUR;Lithuania;2006;7;173.77
EUR;Lithuania;2007;1;173.77
EUR;Lithuania;2007;7;202.73
EUR;Lithuania;2008;1;231.70
EUR;Lithuania;2008;7;231.70
EUR;Lithuania;2009;1;231.70
EUR;Lithuania;2009;7;231.70
EUR;Lithuania;2010;1;231.70
EUR;Lithuania;2010;7;231.70
EUR;Lithuania;2011;1;231.70
EUR;Lithuania;2011;7;231.70
EUR;Lithuania;2012;1;231.70
EUR;Lithuania;2012;7;231.70
EUR;Lithuania;2013;1;289.62
EUR;Lithuania;2013;7;289.62
EUR;Lithuania;2014;1;289.62
EUR;Lithuania;2014;7;289.62
EUR;Lithuania;2015;1;300.00
EUR;Lithuania;2015;7;325.00
EUR;Lithuania;2016;1;350.00
EUR;Lithuania;2016;7;380.00
EUR;Lithuania;2017;1;380.00
EUR;Lithuania;2017;7;380.00
EUR;Lithuania;2018;1;400.00
EUR;Lithuania;2018;7;400.00
EUR;Lithuania;2019;1;555.00
EUR;Lithuania;2019;7;555.00
EUR;Lithuania;2020;1;607.00
EUR;Lithuania;2020;7;607.00
EUR;Lithuania;2021;1;642.00
EUR;Lithuania;2021;7;642.00
EUR;Lithuania;2022;1;730.00
EUR;Luxembourg;1999;1;1162.08
EUR;Luxembourg;1999;7;1162.08
EUR;Luxembourg;2000;1;1191.13
EUR;Luxembourg;2000;7;1220.88
EUR;Luxembourg;2001;1;1258.75
EUR;Luxembourg;2001;7;1290.21
EUR;Luxembourg;2002;1;1290.21
EUR;Luxembourg;2002;7;1322.47
EUR;Luxembourg;2003;1;1368.74
EUR;Luxembourg;2003;7;1368.74
EUR;Luxembourg;2004;1;1402.96
EUR;Luxembourg;2004;7;1402.96
EUR;Luxembourg;2005;1;1466.77
EUR;Luxembourg;2005;7;1466.77
EUR;Luxembourg;2006;1;1503.42
EUR;Luxembourg;2006;7;1503.42
EUR;Luxembourg;2007;1;1570.28
EUR;Luxembourg;2007;7;1570.28
EUR;Luxembourg;2008;1;1570.28
EUR;Luxembourg;2008;7;1609.53
EUR;Luxembourg;2009;1;1641.74
EUR;Luxembourg;2009;7;1682.76
EUR;Luxembourg;2010;1;1682.76
EUR;Luxembourg;2010;7;1724.81
EUR;Luxembourg;2011;1;1757.56
EUR;Luxembourg;2011;7;1757.56
EUR;Luxembourg;2012;1;1801.49
EUR;Luxembourg;2012;7;1801.49
EUR;Luxembourg;2013;1;1874.19
EUR;Luxembourg;2013;7;1874.19
EUR;Luxembourg;2014;1;1921.03
EUR;Luxembourg;2014;7;1921.03
EUR;Luxembourg;2015;1;1922.96
EUR;Luxembourg;2015;7;1922.96
EUR;Luxembourg;2016;1;1922.96
EUR;Luxembourg;2016;7;1922.96
EUR;Luxembourg;2017;1;1998.59
EUR;Luxembourg;2017;7;1998.59
EUR;Luxembourg;2018;1;1998.59
EUR;Luxembourg;2018;7;1998.59
EUR;Luxembourg;2019;1;2089.75
EUR;Luxembourg;2019;7;2089.75
EUR;Luxembourg;2020;1;2141.99
EUR;Luxembourg;2020;7;2141.99
EUR;Luxembourg;2021;1;2201.93
EUR;Luxembourg;2021;7;2201.93
EUR;Luxembourg;2022;1;2256.95
EUR;Latvia;1999;1;75.18
EUR;Latvia;1999;7;80.49
EUR;Latvia;2000;1;85.02
EUR;Latvia;2000;7;87.78
EUR;Latvia;2001;1;86.75
EUR;Latvia;2001;7;111.30
EUR;Latvia;2002;1;107.86
EUR;Latvia;2002;7;100.18
EUR;Latvia;2003;1;114.01
EUR;Latvia;2003;7;107.87
EUR;Latvia;2004;1;118.96
EUR;Latvia;2004;7;121.77
EUR;Latvia;2005;1;114.63
EUR;Latvia;2005;7;114.93
EUR;Latvia;2006;1;129.27
EUR;Latvia;2006;7;129.29
EUR;Latvia;2007;1;172.12
EUR;Latvia;2007;7;172.34
EUR;Latvia;2008;1;229.75
EUR;Latvia;2008;7;227.05
EUR;Latvia;2009;1;254.13
EUR;Latvia;2009;7;255.83
EUR;Latvia;2010;1;253.77
EUR;Latvia;2010;7;253.77
EUR;Latvia;2011;1;281.93
EUR;Latvia;2011;7;281.97
EUR;Latvia;2012;1;285.92
EUR;Latvia;2012;7;287.07
EUR;Latvia;2013;1;286.66
EUR;Latvia;2013;7;284.74
EUR;Latvia;2014;1;320.00
EUR;Latvia;2014;7;320.00
EUR;Latvia;2015;1;360.00
EUR;Latvia;2015;7;360.00
EUR;Latvia;2016;1;370.00
EUR;Latvia;2016;7;370.00
EUR;Latvia;2017;1;380.00
EUR;Latvia;2017;7;380.00
EUR;Latvia;2018;1;430.00
EUR;Latvia;2018;7;430.00
EUR;Latvia;2019;1;430.00
EUR;Latvia;2019;7;430.00
EUR;Latvia;2020;1;430.00
EUR;Latvia;2020;7;430.00
EUR;Latvia;2021;1;500.00
EUR;Latvia;2021;7;500.00
EUR;Latvia;2022;1;500.00
EUR;Montenegro;2013;7;288.05
EUR;Montenegro;2014;1;288.05
EUR;Montenegro;2014;7;288.05
EUR;Montenegro;2015;1;288.05
EUR;Montenegro;2015;7;288.05
EUR;Montenegro;2016;1;288.05
EUR;Montenegro;2016;7;288.05
EUR;Montenegro;2017;1;288.05
EUR;Montenegro;2017;7;288.05
EUR;Montenegro;2018;1;288.05
EUR;Montenegro;2018;7;288.05
EUR;Montenegro;2019;1;288.05
EUR;Montenegro;2019;7;331.33
EUR;Montenegro;2020;1;331.33
EUR;Montenegro;2020;7;331.33
EUR;Montenegro;2021;1;331.33
EUR;Montenegro;2021;7;331.33
EUR;Montenegro;2022;1;532.54
EUR;North Macedonia;1999;1;
EUR;North Macedonia;1999;7;
EUR;North Macedonia;2000;1;
EUR;North Macedonia;2000;7;
EUR;North Macedonia;2001;1;
EUR;North Macedonia;2001;7;
EUR;North Macedonia;2002;1;
EUR;North Macedonia;2002;7;
EUR;North Macedonia;2003;1;
EUR;North Macedonia;2003;7;
EUR;North Macedonia;2004;1;
EUR;North Macedonia;2004;7;
EUR;North Macedonia;2005;1;
EUR;North Macedonia;2005;7;
EUR;North Macedonia;2006;1;
EUR;North Macedonia;2006;7;
EUR;North Macedonia;2007;1;
EUR;North Macedonia;2007;7;
EUR;North Macedonia;2008;1;
EUR;North Macedonia;2008;7;
EUR;North Macedonia;2009;1;
EUR;North Macedonia;2009;7;
EUR;North Macedonia;2010;1;
EUR;North Macedonia;2010;7;
EUR;North Macedonia;2011;1;
EUR;North Macedonia;2011;7;
EUR;North Macedonia;2013;1;199.48
EUR;North Macedonia;2013;7;198.95
EUR;North Macedonia;2014;1;213.62
EUR;North Macedonia;2014;7;213.02
EUR;North Macedonia;2015;1;213.72
EUR;North Macedonia;2015;7;226.69
EUR;North Macedonia;2016;1;227.06
EUR;North Macedonia;2016;7;236.05
EUR;North Macedonia;2017;1;240.89
EUR;North Macedonia;2017;7;277.62
EUR;North Macedonia;2018;1;278.58
EUR;North Macedonia;2018;7;282.48
EUR;North Macedonia;2019;1;341.44
EUR;North Macedonia;2019;7;341.00
EUR;North Macedonia;2020;1;343.28
EUR;North Macedonia;2020;7;342.12
EUR;North Macedonia;2021;1;352.97
EUR;North Macedonia;2021;7;358.97
EUR;Malta;1999;1;464.93
EUR;Malta;1999;7;482.98
EUR;Malta;2000;1;505.05
EUR;Malta;2000;7;509.59
EUR;Malta;2001;1;530.42
EUR;Malta;2001;7;547.76
EUR;Malta;2002;1;557.45
EUR;Malta;2002;7;532.39
EUR;Malta;2003;1;550.53
EUR;Malta;2003;7;539.56
EUR;Malta;2004;1;540.84
EUR;Malta;2004;7;547.69
EUR;Malta;2005;1;555.06
EUR;Malta;2005;7;561.53
EUR;Malta;2006;1;584.24
EUR;Malta;2006;7;584.24
EUR;Malta;2007;1;601.90
EUR;Malta;2007;7;601.90
EUR;Malta;2008;1;617.21
EUR;Malta;2008;7;617.21
EUR;Malta;2009;1;634.88
EUR;Malta;2009;7;634.88
EUR;Malta;2010;1;659.92
EUR;Malta;2010;7;659.92
EUR;Malta;2011;1;664.95
EUR;Malta;2011;7;664.95
EUR;Malta;2012;1;685.14
EUR;Malta;2012;7;685.14
EUR;Malta;2013;1;702.82
EUR;Malta;2013;7;702.82
EUR;Malta;2014;1;717.95
EUR;Malta;2014;7;717.95
EUR;Malta;2015;1;720.46
EUR;Malta;2015;7;720.46
EUR;Malta;2016;1;728.04
EUR;Malta;2016;7;728.04
EUR;Malta;2017;1;735.63
EUR;Malta;2017;7;735.63
EUR;Malta;2018;1;747.54
EUR;Malta;2018;7;747.54
EUR;Malta;2019;1;761.97
EUR;Malta;2019;7;761.97
EUR;Malta;2020;1;777.10
EUR;Malta;2020;7;777.10
EUR;Malta;2021;1;784.68
EUR;Malta;2021;7;784.68
EUR;Malta;2022;1;792.26
EUR;Netherlands;1999;1;1064.20
EUR;Netherlands;1999;7;1078.40
EUR;Netherlands;2000;1;1092.00
EUR;Netherlands;2000;7;1110.80
EUR;Netherlands;2001;1;1154.50
EUR;Netherlands;2001;7;1180.40
EUR;Netherlands;2002;1;1206.60
EUR;Netherlands;2002;7;1231.80
EUR;Netherlands;2003;1;1249.20
EUR;Netherlands;2003;7;1264.80
EUR;Netherlands;2004;1;1264.80
EUR;Netherlands;2004;7;1264.80
EUR;Netherlands;2005;1;1264.80
EUR;Netherlands;2005;7;1264.80
EUR;Netherlands;2006;1;1272.60
EUR;Netherlands;2006;7;1284.60
EUR;Netherlands;2007;1;1300.80
EUR;Netherlands;2007;7;1317.00
EUR;Netherlands;2008;1;1335.00
EUR;Netherlands;2008;7;1356.60
EUR;Netherlands;2009;1;1381.20
EUR;Netherlands;2009;7;1398.60
EUR;Netherlands;2010;1;1407.60
EUR;Netherlands;2010;7;1416.00
EUR;Netherlands;2011;1;1424.40
EUR;Netherlands;2011;7;1435.20
EUR;Netherlands;2012;1;1446.60
EUR;Netherlands;2012;7;1456.20
EUR;Netherlands;2013;1;1469.40
EUR;Netherlands;2013;7;1477.80
EUR;Netherlands;2014;1;1485.60
EUR;Netherlands;2014;7;1495.20
EUR;Netherlands;2015;1;1501.80
EUR;Netherlands;2015;7;1507.80
EUR;Netherlands;2016;1;1524.60
EUR;Netherlands;2016;7;1537.20
EUR;Netherlands;2017;1;1551.60
EUR;Netherlands;2017;7;1565.40
EUR;Netherlands;2018;1;1578.00
EUR;Netherlands;2018;7;1594.20
EUR;Netherlands;2019;1;1615.80
EUR;Netherlands;2019;7;1635.60
EUR;Netherlands;2020;1;1653.60
EUR;Netherlands;2020;7;1680.00
EUR;Netherlands;2021;1;1684.80
EUR;Netherlands;2021;7;1701.00
EUR;Netherlands;2022;1;1725.00
EUR;Norway;1999;1;
EUR;Norway;1999;7;
EUR;Norway;2000;1;
EUR;Norway;2000;7;
EUR;Norway;2001;1;
EUR;Norway;2001;7;
EUR;Norway;2002;1;
EUR;Norway;2002;7;
EUR;Norway;2003;1;
EUR;Norway;2003;7;
EUR;Norway;2004;1;
EUR;Norway;2004;7;
EUR;Norway;2005;1;
EUR;Norway;2005;7;
EUR;Norway;2006;1;
EUR;Norway;2006;7;
EUR;Norway;2007;1;
EUR;Norway;2007;7;
EUR;Norway;2008;1;
EUR;Norway;2008;7;
EUR;Norway;2009;1;
EUR;Norway;2009;7;
EUR;Norway;2010;1;
EUR;Norway;2010;7;
EUR;Norway;2011;1;
EUR;Norway;2011;7;
EUR;Norway;2012;1;
EUR;Norway;2012;7;
EUR;Norway;2013;1;
EUR;Norway;2013;7;
EUR;Norway;2014;1;
EUR;Norway;2014;7;
EUR;Norway;2015;1;
EUR;Norway;2015;7;
EUR;Norway;2016;1;
EUR;Norway;2016;7;
EUR;Norway;2017;1;
EUR;Norway;2017;7;
EUR;Norway;2018;1;
EUR;Norway;2018;7;
EUR;Norway;2019;1;
EUR;Norway;2019;7;
EUR;Norway;2020;1;
EUR;Norway;2020;7;
EUR;Norway;2021;1;
EUR;Norway;2021;7;
EUR;Poland;1999;1;158.94
EUR;Poland;1999;7;160.18
EUR;Poland;2000;1;161.11
EUR;Poland;2000;7;167.32
EUR;Poland;2001;1;197.41
EUR;Poland;2001;7;225.55
EUR;Poland;2002;1;217.43
EUR;Poland;2002;7;187.20
EUR;Poland;2003;1;198.96
EUR;Poland;2003;7;178.67
EUR;Poland;2004;1;175.25
EUR;Poland;2004;7;182.16
EUR;Poland;2005;1;207.86
EUR;Poland;2005;7;210.21
EUR;Poland;2006;1;232.90
EUR;Poland;2006;7;221.72
EUR;Poland;2007;1;244.32
EUR;Poland;2007;7;248.43
EUR;Poland;2008;1;313.34
EUR;Poland;2008;7;335.99
EUR;Poland;2009;1;307.21
EUR;Poland;2009;7;286.61
EUR;Poland;2010;1;320.87
EUR;Poland;2010;7;317.58
EUR;Poland;2011;1;348.68
EUR;Poland;2011;7;347.34
EUR;Poland;2012;1;336.47
EUR;Poland;2012;7;353.04
EUR;Poland;2013;1;392.73
EUR;Poland;2013;7;368.87
EUR;Poland;2014;1;404.40
EUR;Poland;2014;7;404.16
EUR;Poland;2015;1;409.53
EUR;Poland;2015;7;417.55
EUR;Poland;2016;1;433.88
EUR;Poland;2016;7;417.02
EUR;Poland;2017;1;453.48
EUR;Poland;2017;7;473.27
EUR;Poland;2018;1;502.75
EUR;Poland;2018;7;480.20
EUR;Poland;2019;1;523.09
EUR;Poland;2019;7;529.46
EUR;Poland;2020;1;610.79
EUR;Poland;2020;7;583.48
EUR;Poland;2021;1;614.08
EUR;Poland;2021;7;619.46
EUR;Poland;2022;1;654.79
EUR;Portugal;1999;1;356.72
EUR;Portugal;1999;7;356.72
EUR;Portugal;2000;1;371.27
EUR;Portugal;2000;7;371.27
EUR;Portugal;2001;1;389.89
EUR;Portugal;2001;7;389.89
EUR;Portugal;2002;1;406.01
EUR;Portugal;2002;7;406.01
EUR;Portugal;2003;1;416.03
EUR;Portugal;2003;7;416.03
EUR;Portugal;2004;1;425.95
EUR;Portugal;2004;7;425.95
EUR;Portugal;2005;1;437.15
EUR;Portugal;2005;7;437.15
EUR;Portugal;2006;1;449.98
EUR;Portugal;2006;7;449.98
EUR;Portugal;2007;1;470.17
EUR;Portugal;2007;7;470.17
EUR;Portugal;2008;1;497.00
EUR;Portugal;2008;7;497.00
EUR;Portugal;2009;1;525.00
EUR;Portugal;2009;7;525.00
EUR;Portugal;2010;1;554.17
EUR;Portugal;2010;7;554.17
EUR;Portugal;2011;1;565.83
EUR;Portugal;2011;7;565.83
EUR;Portugal;2012;1;565.83
EUR;Portugal;2012;7;565.83
EUR;Portugal;2013;1;565.83
EUR;Portugal;2013;7;565.83
EUR;Portugal;2014;1;565.83
EUR;Portugal;2014;7;565.83
EUR;Portugal;2015;1;589.17
EUR;Portugal;2015;7;589.17
EUR;Portugal;2016;1;618.33
EUR;Portugal;2016;7;618.33
EUR;Portugal;2017;1;649.83
EUR;Portugal;2017;7;649.83
EUR;Portugal;2018;1;676.67
EUR;Portugal;2018;7;676.67
EUR;Portugal;2019;1;700.00
EUR;Portugal;2019;7;700.00
EUR;Portugal;2020;1;740.83
EUR;Portugal;2020;7;740.83
EUR;Portugal;2021;1;775.83
EUR;Portugal;2021;7;775.83
EUR;Portugal;2022;1;822.50
EUR;Romania;1999;1;27.31
EUR;Romania;1999;7;27.46
EUR;Romania;2000;1;24.53
EUR;Romania;2000;7;34.29
EUR;Romania;2001;1;41.42
EUR;Romania;2001;7;56.64
EUR;Romania;2002;1;50.33
EUR;Romania;2002;7;52.38
EUR;Romania;2003;1;71.15
EUR;Romania;2003;7;66.38
EUR;Romania;2004;1;68.03
EUR;Romania;2004;7;68.92
EUR;Romania;2005;1;78.70
EUR;Romania;2005;7;86.04
EUR;Romania;2006;1;89.67
EUR;Romania;2006;7;92.43
EUR;Romania;2007;1;115.27
EUR;Romania;2007;7;124.44
EUR;Romania;2008;1;138.59
EUR;Romania;2008;7;137.31
EUR;Romania;2009;1;149.16
EUR;Romania;2009;7;142.61
EUR;Romania;2010;1;141.63
EUR;Romania;2010;7;137.30
EUR;Romania;2011;1;157.20
EUR;Romania;2011;7;157.89
EUR;Romania;2012;1;161.91
EUR;Romania;2012;7;157.26
EUR;Romania;2013;1;157.50
EUR;Romania;2013;7;179.36
EUR;Romania;2014;1;190.11
EUR;Romania;2014;7;205.34
EUR;Romania;2015;1;217.50
EUR;Romania;2015;7;234.77
EUR;Romania;2016;1;232.10
EUR;Romania;2016;7;276.34
EUR;Romania;2017;1;275.39
EUR;Romania;2017;7;318.52
EUR;Romania;2018;1;407.86
EUR;Romania;2018;7;407.45
EUR;Romania;2019;1;446.02
EUR;Romania;2019;7;439.35
EUR;Romania;2020;1;466.23
EUR;Romania;2020;7;460.77
EUR;Romania;2021;1;458.07
EUR;Romania;2021;7;466.72
EUR;Romania;2022;1;515.26
EUR;Serbia;2002;7;92.72
EUR;Serbia;2003;1;101.46
EUR;Serbia;2003;7;104.88
EUR;Serbia;2004;1;115.95
EUR;Serbia;2004;7;123.90
EUR;Serbia;2005;1;124.70
EUR;Serbia;2005;7;126.56
EUR;Serbia;2006;1;137.95
EUR;Serbia;2006;7;145.58
EUR;Serbia;2007;1;161.97
EUR;Serbia;2007;7;188.51
EUR;Serbia;2008;1;208.37
EUR;Serbia;2008;7;233.09
EUR;Serbia;2009;1;232.99
EUR;Serbia;2009;7;220.23
EUR;Serbia;2010;1;222.37
EUR;Serbia;2010;7;203.29
EUR;Serbia;2011;1;212.88
EUR;Serbia;2011;7;234.88
EUR;Serbia;2012;1;229.99
EUR;Serbia;2012;7;234.90
EUR;Serbia;2013;1;239.24
EUR;Serbia;2013;7;236.27
EUR;Serbia;2014;1;235.30
EUR;Serbia;2014;7;232.68
EUR;Serbia;2015;1;235.04
EUR;Serbia;2015;7;235.51
EUR;Serbia;2016;1;233.53
EUR;Serbia;2016;7;230.14
EUR;Serbia;2017;1;247.93
EUR;Serbia;2017;7;253.10
EUR;Serbia;2018;1;285.41
EUR;Serbia;2018;7;282.51
EUR;Serbia;2019;1;308.03
EUR;Serbia;2019;7;308.41
EUR;Serbia;2020;1;344.43
EUR;Serbia;2020;7;344.43
EUR;Serbia;2021;1;366.04
EUR;Serbia;2021;7;366.13
EUR;Serbia;2022;1;401.36
EUR;Sweden;1999;1;
EUR;Sweden;1999;7;
EUR;Sweden;2000;1;
EUR;Sweden;2000;7;
EUR;Sweden;2001;1;
EUR;Sweden;2001;7;
EUR;Sweden;2002;1;
EUR;Sweden;2002;7;
EUR;Sweden;2003;1;
EUR;Sweden;2003;7;
EUR;Sweden;2004;1;
EUR;Sweden;2004;7;
EUR;Sweden;2005;1;
EUR;Sweden;2005;7;
EUR;Sweden;2006;1;
EUR;Sweden;2006;7;
EUR;Sweden;2007;1;
EUR;Sweden;2007;7;
EUR;Sweden;2008;1;
EUR;Sweden;2008;7;
EUR;Sweden;2009;1;
EUR;Sweden;2009;7;
EUR;Sweden;2010;1;
EUR;Sweden;2010;7;
EUR;Sweden;2011;1;
EUR;Sweden;2011;7;
EUR;Sweden;2012;1;
EUR;Sweden;2012;7;
EUR;Sweden;2013;1;
EUR;Sweden;2013;7;
EUR;Sweden;2014;1;
EUR;Sweden;2014;7;
EUR;Sweden;2015;1;
EUR;Sweden;2015;7;
EUR;Sweden;2016;1;
EUR;Sweden;2016;7;
EUR;Sweden;2017;1;
EUR;Sweden;2017;7;
EUR;Sweden;2018;1;
EUR;Sweden;2018;7;
EUR;Sweden;2019;1;
EUR;Sweden;2019;7;
EUR;Sweden;2020;1;
EUR;Sweden;2020;7;
EUR;Sweden;2021;1;
EUR;Sweden;2021;7;
EUR;Slovenia;1999;1;361.33
EUR;Slovenia;1999;7;347.72
EUR;Slovenia;2000;1;373.35
EUR;Slovenia;2000;7;371.40
EUR;Slovenia;2001;1;395.33
EUR;Slovenia;2001;7;386.49
EUR;Slovenia;2002;1;432.63
EUR;Slovenia;2002;7;417.87
EUR;Slovenia;2003;1;450.31
EUR;Slovenia;2003;7;443.01
EUR;Slovenia;2004;1;470.99
EUR;Slovenia;2004;7;464.54
EUR;Slovenia;2005;1;490.07
EUR;Slovenia;2005;7;490.67
EUR;Slovenia;2006;1;511.90
EUR;Slovenia;2006;7;511.62
EUR;Slovenia;2007;1;521.80
EUR;Slovenia;2007;7;521.80
EUR;Slovenia;2008;1;538.53
EUR;Slovenia;2008;7;566.50
EUR;Slovenia;2009;1;589.19
EUR;Slovenia;2009;7;589.19
EUR;Slovenia;2010;1;597.43
EUR;Slovenia;2010;7;734.15
EUR;Slovenia;2011;1;748.10
EUR;Slovenia;2011;7;748.10
EUR;Slovenia;2012;1;763.06
EUR;Slovenia;2012;7;763.06
EUR;Slovenia;2013;1;783.66
EUR;Slovenia;2013;7;783.66
EUR;Slovenia;2014;1;789.15
EUR;Slovenia;2014;7;789.15
EUR;Slovenia;2015;1;790.73
EUR;Slovenia;2015;7;790.73
EUR;Slovenia;2016;1;790.73
EUR;Slovenia;2016;7;790.73
EUR;Slovenia;2017;1;804.96
EUR;Slovenia;2017;7;804.96
EUR;Slovenia;2018;1;842.79
EUR;Slovenia;2018;7;842.79
EUR;Slovenia;2019;1;886.63
EUR;Slovenia;2019;7;886.63
EUR;Slovenia;2020;1;940.58
EUR;Slovenia;2020;7;940.58
EUR;Slovenia;2021;1;1024.24
EUR;Slovenia;2021;7;1024.24
EUR;Slovenia;2022;1;1074.43
EUR;Slovak Republic;1999;1;69.43
EUR;Slovak Republic;1999;7;79.42
EUR;Slovak Republic;2000;1;94.34
EUR;Slovak Republic;2000;7;93.81
EUR;Slovak Republic;2001;1;100.15
EUR;Slovak Republic;2001;7;104.11
EUR;Slovak Republic;2002;1;115.01
EUR;Slovak Republic;2002;7;112.02
EUR;Slovak Republic;2003;1;134.21
EUR;Slovak Republic;2003;7;134.06
EUR;Slovak Republic;2004;1;147.68
EUR;Slovak Republic;2004;7;152.48
EUR;Slovak Republic;2005;1;167.76
EUR;Slovak Republic;2005;7;169.21
EUR;Slovak Republic;2006;1;182.15
EUR;Slovak Republic;2006;7;179.92
EUR;Slovak Republic;2007;1;220.71
EUR;Slovak Republic;2007;7;225.96
EUR;Slovak Republic;2008;1;241.19
EUR;Slovak Republic;2008;7;268.17
EUR;Slovak Republic;2009;1;295.50
EUR;Slovak Republic;2009;7;295.50
EUR;Slovak Republic;2010;1;307.70
EUR;Slovak Republic;2010;7;307.70
EUR;Slovak Republic;2011;1;317.00
EUR;Slovak Republic;2011;7;317.00
EUR;Slovak Republic;2012;1;327.00
EUR;Slovak Republic;2012;7;327.00
EUR;Slovak Republic;2013;1;337.70
EUR;Slovak Republic;2013;7;337.70
EUR;Slovak Republic;2014;1;352.00
EUR;Slovak Republic;2014;7;352.00
EUR;Slovak Republic;2015;1;380.00
EUR;Slovak Republic;2015;7;380.00
EUR;Slovak Republic;2016;1;405.00
EUR;Slovak Republic;2016;7;405.00
EUR;Slovak Republic;2017;1;435.00
EUR;Slovak Republic;2017;7;435.00
EUR;Slovak Republic;2018;1;480.00
EUR;Slovak Republic;2018;7;480.00
EUR;Slovak Republic;2019;1;520.00
EUR;Slovak Republic;2019;7;520.00
EUR;Slovak Republic;2020;1;580.00
EUR;Slovak Republic;2020;7;580.00
EUR;Slovak Republic;2021;1;623.00
EUR;Slovak Republic;2021;7;623.00
EUR;Slovak Republic;2022;1;646.00
EUR;Turkey;1999;1;213.51
EUR;Turkey;1999;7;215.22
EUR;Turkey;2000;1;201.62
EUR;Turkey;2000;7;201.12
EUR;Turkey;2001;1;224.17
EUR;Turkey;2001;7;157.36
EUR;Turkey;2002;1;174.87
EUR;Turkey;2002;7;158.99
EUR;Turkey;2003;1;176.06
EUR;Turkey;2003;7;189.12
EUR;Turkey;2004;1;238.77
EUR;Turkey;2004;7;246.03
EUR;Turkey;2005;1;266.15
EUR;Turkey;2005;7;301.78
EUR;Turkey;2006;1;333.46
EUR;Turkey;2006;7;264.51
EUR;Turkey;2007;1;301.77
EUR;Turkey;2007;7;329.76
EUR;Turkey;2008;1;354.34
EUR;Turkey;2008;7;330.54
EUR;Turkey;2009;1;309.94
EUR;Turkey;2009;7;320.81
EUR;Turkey;2010;1;338.33
EUR;Turkey;2010;7;392.01
EUR;Turkey;2011;1;384.89
EUR;Turkey;2011;7;356.17
EUR;Turkey;2012;1;362.84
EUR;Turkey;2012;7;411.89
EUR;Turkey;2013;1;415.52
EUR;Turkey;2013;7;405.20
EUR;Turkey;2014;1;361.76
EUR;Turkey;2014;7;391.45
EUR;Turkey;2015;1;424.26
EUR;Turkey;2015;7;425.17
EUR;Turkey;2016;1;518.50
EUR;Turkey;2016;7;513.72
EUR;Turkey;2017;1;479.47
EUR;Turkey;2017;7;442.89
EUR;Turkey;2018;1;446.40
EUR;Turkey;2018;7;380.16
EUR;Turkey;2019;1;422.26
EUR;Turkey;2019;7;389.67
EUR;Turkey;2020;1;440.29
EUR;Turkey;2020;7;383.40
EUR;Turkey;2021;1;392.57
EUR;Turkey;2021;7;346.62
EUR;Turkey;2022;1;328.49
EUR;United Kingdom;1999;1;
EUR;United Kingdom;1999;7;902.03
EUR;United Kingdom;2000;1;952.23
EUR;United Kingdom;2000;7;936.26
EUR;United Kingdom;2001;1;977.41
EUR;United Kingdom;2001;7;1011.44
EUR;United Kingdom;2002;1;1109.29
EUR;United Kingdom;2002;7;1038.78
EUR;United Kingdom;2003;1;1063.80
EUR;United Kingdom;2003;7;998.27
EUR;United Kingdom;2004;1;1054.20
EUR;United Kingdom;2004;7;1107.72
EUR;United Kingdom;2005;1;1134.67
EUR;United Kingdom;2005;7;1186.59
EUR;United Kingdom;2006;1;1212.61
EUR;United Kingdom;2006;7;1200.69
EUR;United Kingdom;2007;1;1314.97
